url,fqdn,positives,total,detected_engines,scan_date
http://down.6lugq4fy.com/cx/22/1/%E7%BD%91%E7%BB%9C%E7%89%B9%E5%B7%A5_142_323725.exe/,down.6lugq4fy.com,6,87,"{'Sophos': {'detected': True, 'result': 'malicious site'}, 'Fortinet': {'detected': True, 'result': 'malware site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'Sangfor': {'detected': True, 'result': 'malware site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:46
http://dl.zvu.com/tmp/e0/e027ecaac43695f4418c68b01a24a6bf/,dl.zvu.com,9,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'malware site'}, 'Sophos': {'detected': True, 'result': 'malware site'}, 'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Dr.Web': {'detected': True, 'result': 'malicious site'}, 'Emsisoft': {'detected': True, 'result': 'malware site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'Yandex Safebrowsing': {'detected': True, 'result': 'malicious site', 'detail': 'http://yandex.com/infected?l10n=en&url=http://dl.zvu.com/tmp/e0/e027ecaac43695f4418c68b01a24a6bf/'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:46
https://amazon.co.jp.mangoboutique-mangoboutique-mangoboutique.ga/signim/,amazon.co.jp.mangoboutique-mangoboutique-mangoboutique.ga,19,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'phishing site'}, 'AlienVault': {'detected': True, 'result': 'malicious site'}, 'Sophos': {'detected': True, 'result': 'phishing site'}, 'Phishtank': {'detected': True, 'result': 'phishing site'}, 'CRDF': {'detected': True, 'result': 'malicious site'}, 'Fortinet': {'detected': True, 'result': 'phishing site'}, 'Google Safebrowsing': {'detected': True, 'result': 'phishing site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Emsisoft': {'detected': True, 'result': 'phishing site'}, 'Avira': {'detected': True, 'result': 'phishing site'}, 'AegisLab WebGuard': {'detected': True, 'result': 'phishing site'}, 'CLEAN MX': {'detected': True, 'result': 'phishing site'}, 'Kaspersky': {'detected': True, 'result': 'phishing site'}, 'Netcraft': {'detected': True, 'result': 'malicious site'}, 'Spamhaus': {'detected': True, 'result': 'phishing site'}, 'BitDefender': {'detected': True, 'result': 'malware site'}, 'G-Data': {'detected': True, 'result': 'phishing site'}, 'Forcepoint ThreatSeeker': {'detected': True, 'result': 'phishing site'}, 'ESET': {'detected': True, 'result': 'phishing site'}}",2021-05-07 08:53:46
http://bbsuporteacesso24horas.com/,bbsuporteacesso24horas.com,14,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'phishing site'}, 'Sophos': {'detected': True, 'result': 'phishing site'}, 'Phishtank': {'detected': True, 'result': 'phishing site'}, 'CRDF': {'detected': True, 'result': 'malicious site'}, 'Fortinet': {'detected': True, 'result': 'phishing site'}, 'alphaMountain.ai': {'detected': True, 'result': 'phishing site'}, 'ADMINUSLabs': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Avira': {'detected': True, 'result': 'phishing site'}, 'AegisLab WebGuard': {'detected': True, 'result': 'phishing site'}, 'CLEAN MX': {'detected': True, 'result': 'phishing site'}, 'Sangfor': {'detected': True, 'result': 'malware site'}, 'G-Data': {'detected': True, 'result': 'phishing site'}, 'ESET': {'detected': True, 'result': 'phishing site'}}",2021-05-07 08:53:46
http://71.189.47.10/,71.189.47.10,4,87,"{'EmergingThreats': {'detected': True, 'result': 'malicious site'}, 'IPsum': {'detected': True, 'result': 'malicious site'}, 'BitDefender': {'detected': True, 'result': 'malware site'}, 'GreenSnow': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:26
http://down.zmnrz.com/cx/20190412/1/okimicrolie5150f%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%A9%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%92%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%88%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%A5%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BC%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%8F%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%A6%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%89%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%93%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%A5%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%8D%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%B0%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%A6%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%9C%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BA%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%A9%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%A9%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%B1%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%A5%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%8A%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%A8-134-500elnoagn.exe/,down.zmnrz.com,5,87,"{'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Trustwave': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:46
https://firebasestorage.googleapis.com/v0/b/menikejlzpngrfcvhpmt41.appspot.com/o/emekadstallion41.HTML?alt=media&amp;token=bfa9de85-3a6f-44b3-9c2e-3da9045440b4,firebasestorage.googleapis.com,8,88,"{'CMC Threat Intelligence': {'detected': True, 'result': 'phishing site'}, 'Phishtank': {'detected': True, 'result': 'phishing site'}, 'Fortinet': {'detected': True, 'result': 'phishing site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'ESTsecurity-Threat Inside': {'detected': True, 'result': 'phishing site'}, 'CLEAN MX': {'detected': True, 'result': 'phishing site'}, 'Phishing Database': {'detected': True, 'result': 'phishing site'}, 'ESET': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:46
http://down1.zmnrz.com/cx/201909262/1/%C3%A5%C2%8D%C2%8E%C3%A6%C2%96%C2%87%C3%A5%C2%AD%C2%97%C3%A4%C2%BD%C2%93%C3%A5%C2%8C%C2%85_19_443441.exe/,down1.zmnrz.com,7,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'phishing site'}, 'AlienVault': {'detected': True, 'result': 'malicious site'}, 'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:46
http://down.zmnds.com/cx/180806/4/%C3%83%C2%BF%C3%83%C2%BF%C3%83%C2%BF%C3%83%C2%BF%C3%83%C2%BF%C3%83%C2%BF%C3%83%C2%BF%C3%83%C2%BF%C3%83%C2%BF%C3%83%C2%BF%C3%83%C2%BF%C3%83%C2%BF2.2.2@213_2269849cmrpxu.exe/,down.zmnds.com,6,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:47
http://down.zmnrz.com/cx/20190806/7/%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%B7%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%A8fcv2.9.0%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%B8%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%B0%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%B252525b1.6%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%B02_92_261394.exe/,down.zmnrz.com,6,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Trustwave': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:46
http://52.117.124.2/,52.117.124.2,6,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'malicious site'}, 'CRDF': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'EmergingThreats': {'detected': True, 'result': 'malicious site'}, 'IPsum': {'detected': True, 'result': 'malicious site'}, 'GreenSnow': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:26
http://192.251.226.253/,192.251.226.253,1,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:46
http://ronaldjamesgroup.co/wp-content/uploads/2020/AdobePDF/viewer.php?idp=login,ronaldjamesgroup.co,11,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'phishing site'}, 'Sophos': {'detected': True, 'result': 'phishing site'}, 'Phishtank': {'detected': True, 'result': 'phishing site'}, 'Fortinet': {'detected': True, 'result': 'phishing site'}, 'alphaMountain.ai': {'detected': True, 'result': 'phishing site'}, 'Emsisoft': {'detected': True, 'result': 'malware site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'Kaspersky': {'detected': True, 'result': 'phishing site'}, 'SCUMWARE.org': {'detected': True, 'result': 'malware site'}, 'Forcepoint ThreatSeeker': {'detected': True, 'result': 'malicious site'}, 'ESET': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:46
https://www.ecure.runescape.com-wsvs.top/,www.ecure.runescape.com-wsvs.top,12,87,"{'Sophos': {'detected': True, 'result': 'phishing site'}, 'Phishtank': {'detected': True, 'result': 'phishing site'}, 'Fortinet': {'detected': True, 'result': 'phishing site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'AegisLab WebGuard': {'detected': True, 'result': 'malicious site'}, 'Phishing Database': {'detected': True, 'result': 'phishing site'}, 'Spamhaus': {'detected': True, 'result': 'phishing site'}, 'BitDefender': {'detected': True, 'result': 'malware site'}, 'G-Data': {'detected': True, 'result': 'malware site'}, 'Forcepoint ThreatSeeker': {'detected': True, 'result': 'phishing site'}, 'ESET': {'detected': True, 'result': 'phishing site'}}",2021-05-07 08:53:46
http://down.zmnrz.com/cx/20190328/1/office2010%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%BF-899-1326alwgqea.exe/,down.zmnrz.com,5,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Trustwave': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:46
http://down.zmnrz.com/cx/20190412/1/%B6%B6%B6%B2%A8%C1%A2%B55252525d4%B0%B0%B2%B0%CA%BD%B0-16-94490conx.exe/,down.zmnrz.com,5,87,"{'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Trustwave': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:46
http://down.zmnds.com/cx/180806/4/%C3%A4%C2%BD%C2%8D@19_426746cbsher.exe/,down.zmnds.com,6,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:46
https://confirm-mypayees-support.com/Login.php,confirm-mypayees-support.com,23,88,"{'PhishLabs': {'detected': True, 'result': 'phishing site'}, 'AlienVault': {'detected': True, 'result': 'malicious site'}, 'Sophos': {'detected': True, 'result': 'malware site'}, 'Phishtank': {'detected': True, 'result': 'phishing site'}, 'CRDF': {'detected': True, 'result': 'malicious site'}, 'Fortinet': {'detected': True, 'result': 'phishing site'}, 'Google Safebrowsing': {'detected': True, 'result': 'phishing site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Emsisoft': {'detected': True, 'result': 'phishing site'}, 'Avira': {'detected': True, 'result': 'phishing site'}, 'AegisLab WebGuard': {'detected': True, 'result': 'phishing site'}, 'CLEAN MX': {'detected': True, 'result': 'phishing site'}, 'Kaspersky': {'detected': True, 'result': 'phishing site'}, 'Segasec': {'detected': True, 'result': 'phishing site'}, 'PREBYTES': {'detected': True, 'result': 'phishing site'}, 'Netcraft': {'detected': True, 'result': 'malicious site'}, 'Phishing Database': {'detected': True, 'result': 'phishing site'}, 'Spamhaus': {'detected': True, 'result': 'phishing site'}, 'BitDefender': {'detected': True, 'result': 'malware site'}, 'G-Data': {'detected': True, 'result': 'phishing site'}, 'SCUMWARE.org': {'detected': True, 'result': 'malware site'}, 'Forcepoint ThreatSeeker': {'detected': True, 'result': 'phishing site'}, 'ESET': {'detected': True, 'result': 'phishing site'}}",2021-05-07 08:53:46
http://93.67.138.66/,93.67.138.66,6,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'malicious site'}, 'CRDF': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'IPsum': {'detected': True, 'result': 'malicious site'}, 'BitDefender': {'detected': True, 'result': 'malware site'}, 'GreenSnow': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:27
http://down.zmnds.com/cx/180806/4/%C3%83%C2%BF%C3%83%C2%BF%C3%83%C2%BF213_1862793rhazz.exe/,down.zmnds.com,6,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:46
http://down.zmnds.com/cx/180806/4/%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%83%C3%83%C2%83%C3%82%C2%83%C3%83%C2%82%C3%82%C2%82%C3%83%C2%83%C3%82%C2%82%C3%83%C2%82%C3%82%C2%BF5.5.1.78@213_2069486kmnbc.exe/,down.zmnds.com,3,87,"{'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:46
http://jupmznclsqivfsegzcnzdcxwcx-dot-gle39404049.rj.r.appspot.com/,jupmznclsqivfsegzcnzdcxwcx-dot-gle39404049.rj.r.appspot.com,15,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'phishing site'}, 'Phishtank': {'detected': True, 'result': 'phishing site'}, 'CRDF': {'detected': True, 'result': 'malicious site'}, 'Fortinet': {'detected': True, 'result': 'phishing site'}, 'alphaMountain.ai': {'detected': True, 'result': 'phishing site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Emsisoft': {'detected': True, 'result': 'phishing site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'Avira': {'detected': True, 'result': 'phishing site'}, 'CLEAN MX': {'detected': True, 'result': 'phishing site'}, 'Kaspersky': {'detected': True, 'result': 'phishing site'}, 'Netcraft': {'detected': True, 'result': 'malicious site'}, 'Phishing Database': {'detected': True, 'result': 'phishing site'}, 'Forcepoint ThreatSeeker': {'detected': True, 'result': 'phishing site'}, 'ESET': {'detected': True, 'result': 'phishing site'}}",2021-05-07 08:53:47
http://down1.zmnrz.com/cx/20200226/1/acdsee2020%C3%83%C2%A6%C3%82%C2%97%C3%82%C2%97%C3%83%C2%A8%C3%82%C2%88%C3%82%C2%B0%C3%83%C2%A7%C3%82%C2%89%C3%82%C2%88%C3%83%C2%A7%C3%82%C2%A0%C3%82%C2%B4%C3%83%C2%A8%C3%82%C2%A7%C3%82%C2%A3%C3%83%C2%A8%C3%82%C2%A1%C3%82%C2%A5%C3%83%C2%A4%C3%82%C2%B8%C3%82%C2%81%C3%83%C2%A9%C3%82%C2%99%C3%82%C2%84%C3%83%C2%A4%C3%82%C2%BD%C3%82%C2%BF%C3%83%C2%A7%C3%82%C2%94%C3%82%C2%A8_142_487570.exe/,down1.zmnrz.com,6,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'phishing site'}, 'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:46
http://down.7868636.com/cx/22/1/baiduantivirus2017baiduantivirusversi%C3%B3ninternacional5.9.0.21205oficialdelaversi%C3%B3ngratuita_87_94130.exe/,down.7868636.com,1,87,"{'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:47
http://download.drp.su/driverpacks/repack/telephone/zte/winall/android/,download.drp.su,4,87,"{'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Emsisoft': {'detected': True, 'result': 'malware site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:46
http://cdn.discordapp.com/attachments/729069660284387329/729069713363173446/,cdn.discordapp.com,2,88,"{'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'MalSilo': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:46
http://down1.zmnrz.com/cx/201909262/1/dvd%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BFdvdfabpeflol2010%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF%C3%BF_246_22700.exe/,down1.zmnrz.com,7,87,"{'Comodo Valkyrie Verdict': {'detected': True, 'result': 'phishing site'}, 'AlienVault': {'detected': True, 'result': 'malicious site'}, 'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'CyRadar': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}}",2021-05-07 08:53:46
http://down.zmnds.com/cx/180806/4/4k2525b72525d62525b12525e6@193_353069pjah.exe/,down.zmnds.com,5,87,"{'Fortinet': {'detected': True, 'result': 'malware site'}, 'alphaMountain.ai': {'detected': True, 'result': 'malicious site'}, 'Webroot': {'detected': True, 'result': 'malicious site'}, 'MalwarePatrol': {'detected': True, 'result': 'malicious site'}, 'G-Data': {'detected': True, 'result': 'malware site'}}",2021-05-07 08:53:48
